datetime,solar_gen_kwh,day_of_week,hour,working_day,date,h_from_max,days_from_solstice
2023-08-07 21:00:00+02:00,6.930000000022119,0,21,1,2023-08-07,7,47
2023-08-07 22:00:00+02:00,0.4499999999825377,0,22,1,2023-08-07,8,47
2023-08-07 23:00:00+02:00,0.0,0,23,1,2023-08-07,9,47
2023-08-08 00:00:00+02:00,0.0,1,0,1,2023-08-08,10,48
2023-08-08 01:00:00+02:00,0.0,1,1,1,2023-08-08,11,48
2023-08-08 02:00:00+02:00,0.0,1,2,1,2023-08-08,12,48
2023-08-08 03:00:00+02:00,0.0,1,3,1,2023-08-08,11,48
2023-08-08 04:00:00+02:00,0.0,1,4,1,2023-08-08,10,48
2023-08-08 05:00:00+02:00,0.0,1,5,1,2023-08-08,9,48
2023-08-08 06:00:00+02:00,0.0,1,6,1,2023-08-08,8,48
2023-08-08 07:00:00+02:00,0.0200000000186264,1,7,1,2023-08-08,7,48
2023-08-08 08:00:00+02:00,1.6900000000023283,1,8,1,2023-08-08,6,48
2023-08-08 09:00:00+02:00,11.75999999998021,1,9,1,2023-08-08,5,48
2023-08-08 10:00:00+02:00,37.8300000000163,1,10,1,2023-08-08,4,48
2023-08-08 11:00:00+02:00,75.41000000000349,1,11,1,2023-08-08,3,48
2023-08-08 12:00:00+02:00,107.62999999997557,1,12,1,2023-08-08,2,48
2023-08-08 13:00:00+02:00,120.77000000001864,1,13,1,2023-08-08,1,48
2023-08-08 14:00:00+02:00,124.75,1,14,1,2023-08-08,0,48
2023-08-08 15:00:00+02:00,122.25,1,15,1,2023-08-08,1,48
2023-08-08 16:00:00+02:00,115.7599999999802,1,16,1,2023-08-08,2,48
2023-08-08 17:00:00+02:00,108.91000000000348,1,17,1,2023-08-08,3,48
2023-08-08 18:00:00+02:00,90.0800000000163,1,18,1,2023-08-08,4,48
2023-08-08 19:00:00+02:00,58.10000000000582,1,19,1,2023-08-08,5,48
2023-08-08 20:00:00+02:00,27.869999999995343,1,20,1,2023-08-08,6,48
2023-08-08 21:00:00+02:00,8.059999999997672,1,21,1,2023-08-08,7,48
2023-08-08 22:00:00+02:00,0.3500000000058207,1,22,1,2023-08-08,8,48
2023-08-08 23:00:00+02:00,0.0,1,23,1,2023-08-08,9,48
2023-08-09 00:00:00+02:00,0.0,2,0,1,2023-08-09,10,49
2023-08-09 01:00:00+02:00,0.0,2,1,1,2023-08-09,11,49
2023-08-09 02:00:00+02:00,0.0,2,2,1,2023-08-09,12,49
2023-08-09 03:00:00+02:00,0.0,2,3,1,2023-08-09,11,49
2023-08-09 04:00:00+02:00,0.0,2,4,1,2023-08-09,10,49
2023-08-09 05:00:00+02:00,0.0,2,5,1,2023-08-09,9,49
2023-08-09 06:00:00+02:00,0.0,2,6,1,2023-08-09,8,49
2023-08-09 07:00:00+02:00,0.0299999999988358,2,7,1,2023-08-09,7,49
2023-08-09 08:00:00+02:00,1.5799999999871943,2,8,1,2023-08-09,6,49
2023-08-09 09:00:00+02:00,12.760000000009311,2,9,1,2023-08-09,5,49
2023-08-09 10:00:00+02:00,35.33999999999651,2,10,1,2023-08-09,4,49
2023-08-09 11:00:00+02:00,68.22000000000116,2,11,1,2023-08-09,3,49
2023-08-09 12:00:00+02:00,98.22000000000116,2,12,1,2023-08-09,2,49
2023-08-09 13:00:00+02:00,115.11999999999534,2,13,1,2023-08-09,1,49
2023-08-09 14:00:00+02:00,117.82000000000698,2,14,1,2023-08-09,0,49
2023-08-09 15:00:00+02:00,109.72000000000116,2,15,1,2023-08-09,1,49
2023-08-09 16:00:00+02:00,90.11999999999534,2,16,1,2023-08-09,2,49
2023-08-09 17:00:00+02:00,68.48999999999069,2,17,1,2023-08-09,3,49
2023-08-09 18:00:00+02:00,56.570000000006985,2,18,1,2023-08-09,4,49
2023-08-09 19:00:00+02:00,25.889999999984862,2,19,1,2023-08-09,5,49
2023-08-09 20:00:00+02:00,11.790000000008147,2,20,1,2023-08-09,6,49
2023-08-09 21:00:00+02:00,7.429999999993015,2,21,1,2023-08-09,7,49
2023-08-09 22:00:00+02:00,0.2700000000186264,2,22,1,2023-08-09,8,49
2023-08-09 23:00:00+02:00,0.0,2,23,1,2023-08-09,9,49
2023-08-10 00:00:00+02:00,0.0,3,0,1,2023-08-10,10,50
2023-08-10 01:00:00+02:00,0.0,3,1,1,2023-08-10,11,50
2023-08-10 02:00:00+02:00,0.0,3,2,1,2023-08-10,12,50
2023-08-10 03:00:00+02:00,0.0,3,3,1,2023-08-10,11,50
2023-08-10 04:00:00+02:00,0.0,3,4,1,2023-08-10,10,50
2023-08-10 05:00:00+02:00,0.0,3,5,1,2023-08-10,9,50
2023-08-10 06:00:00+02:00,0.0,3,6,1,2023-08-10,8,50
2023-08-10 07:00:00+02:00,0.0099999999802093,3,7,1,2023-08-10,7,50
2023-08-10 08:00:00+02:00,1.4500000000116415,3,8,1,2023-08-10,6,50
2023-08-10 09:00:00+02:00,10.940000000002328,3,9,1,2023-08-10,5,50
2023-08-10 10:00:00+02:00,38.929999999993015,3,10,1,2023-08-10,4,50
2023-08-10 11:00:00+02:00,80.82000000000698,3,11,1,2023-08-10,3,50
2023-08-10 12:00:00+02:00,115.47000000000116,3,12,1,2023-08-10,2,50
2023-08-10 13:00:00+02:00,126.52999999999884,3,13,1,2023-08-10,1,50
2023-08-10 14:00:00+02:00,128.0,3,14,1,2023-08-10,0,50
2023-08-10 15:00:00+02:00,127.95999999999184,3,15,1,2023-08-10,1,50
2023-08-10 16:00:00+02:00,119.10000000000582,3,16,1,2023-08-10,2,50
2023-08-10 17:00:00+02:00,110.98999999999069,3,17,1,2023-08-10,3,50
2023-08-10 18:00:00+02:00,94.5800000000163,3,18,1,2023-08-10,4,50
2023-08-10 19:00:00+02:00,62.20999999999185,3,19,1,2023-08-10,5,50
2023-08-10 20:00:00+02:00,28.44000000000233,3,20,1,2023-08-10,6,50
2023-08-10 21:00:00+02:00,5.850000000005821,3,21,1,2023-08-10,7,50
2023-08-10 22:00:00+02:00,0.2899999999790452,3,22,1,2023-08-10,8,50
2023-08-10 23:00:00+02:00,0.0,3,23,1,2023-08-10,9,50
2023-08-11 00:00:00+02:00,0.0,4,0,1,2023-08-11,10,51
2023-08-11 01:00:00+02:00,0.0,4,1,1,2023-08-11,11,51
2023-08-11 02:00:00+02:00,0.0,4,2,1,2023-08-11,12,51
2023-08-11 03:00:00+02:00,0.0,4,3,1,2023-08-11,11,51
2023-08-11 04:00:00+02:00,0.0,4,4,1,2023-08-11,10,51
2023-08-11 05:00:00+02:00,0.0,4,5,1,2023-08-11,9,51
2023-08-11 06:00:00+02:00,0.0,4,6,1,2023-08-11,8,51
2023-08-11 07:00:00+02:00,0.040000000008149,4,7,1,2023-08-11,7,51
2023-08-11 08:00:00+02:00,1.290000000008149,4,8,1,2023-08-11,6,51
2023-08-11 09:00:00+02:00,9.299999999988358,4,9,1,2023-08-11,5,51
2023-08-11 10:00:00+02:00,38.8300000000163,4,10,1,2023-08-11,4,51
2023-08-11 11:00:00+02:00,79.38999999998487,4,11,1,2023-08-11,3,51
2023-08-11 12:00:00+02:00,110.9900000000198,4,12,1,2023-08-11,2,51
2023-08-11 13:00:00+02:00,122.61999999999534,4,13,1,2023-08-11,1,51
2023-08-11 14:00:00+02:00,123.61999999999534,4,14,1,2023-08-11,0,51
2023-08-11 15:00:00+02:00,121.54999999998836,4,15,1,2023-08-11,1,51
2023-08-11 16:00:00+02:00,115.86999999999534,4,16,1,2023-08-11,2,51
2023-08-11 17:00:00+02:00,108.97000000000116,4,17,1,2023-08-11,3,51
2023-08-11 18:00:00+02:00,88.64000000001397,4,18,1,2023-08-11,4,51
2023-08-11 19:00:00+02:00,34.63000000000466,4,19,1,2023-08-11,5,51
2023-08-11 20:00:00+02:00,27.45999999999185,4,20,1,2023-08-11,6,51
2023-08-11 21:00:00+02:00,5.709999999991851,4,21,1,2023-08-11,7,51
2023-08-11 22:00:00+02:00,0.2900000000081491,4,22,1,2023-08-11,8,51
2023-08-11 23:00:00+02:00,0.0,4,23,1,2023-08-11,9,51
2023-08-12 00:00:00+02:00,-0.0199999999895226,5,0,0,2023-08-12,10,52
2023-08-12 01:00:00+02:00,0.0,5,1,0,2023-08-12,11,52
2023-08-12 02:00:00+02:00,0.0,5,2,0,2023-08-12,12,52
2023-08-12 03:00:00+02:00,0.0,5,3,0,2023-08-12,11,52
2023-08-12 04:00:00+02:00,0.0,5,4,0,2023-08-12,10,52
2023-08-12 05:00:00+02:00,0.0,5,5,0,2023-08-12,9,52
2023-08-12 06:00:00+02:00,0.0,5,6,0,2023-08-12,8,52
2023-08-12 07:00:00+02:00,0.0199999999895226,5,7,0,2023-08-12,7,52
2023-08-12 08:00:00+02:00,1.209999999991851,5,8,0,2023-08-12,6,52
2023-08-12 09:00:00+02:00,9.170000000012806,5,9,0,2023-08-12,5,52
2023-08-12 10:00:00+02:00,28.73000000001048,5,10,0,2023-08-12,4,52
2023-08-12 11:00:00+02:00,13.0,5,11,0,2023-08-12,3,52
2023-08-12 12:00:00+02:00,13.14999999999418,5,12,0,2023-08-12,2,52
2023-08-12 13:00:00+02:00,12.889999999984866,5,13,0,2023-08-12,1,52
2023-08-12 14:00:00+02:00,12.85000000000582,5,14,0,2023-08-12,0,52
2023-08-12 15:00:00+02:00,12.920000000012806,5,15,0,2023-08-12,1,52
2023-08-12 16:00:00+02:00,12.879999999975553,5,16,0,2023-08-12,2,52
2023-08-12 17:00:00+02:00,12.920000000012806,5,17,0,2023-08-12,3,52
2023-08-12 18:00:00+02:00,11.690000000002328,5,18,0,2023-08-12,4,52
2023-08-12 19:00:00+02:00,17.10999999998603,5,19,0,2023-08-12,5,52
2023-08-12 20:00:00+02:00,25.93000000002212,5,20,0,2023-08-12,6,52
2023-08-12 21:00:00+02:00,5.239999999990687,5,21,0,2023-08-12,7,52
2023-08-12 22:00:00+02:00,0.1700000000128056,5,22,0,2023-08-12,8,52
2023-08-12 23:00:00+02:00,0.0,5,23,0,2023-08-12,9,52
2023-08-13 00:00:00+02:00,0.0,6,0,0,2023-08-13,10,53
2023-08-13 01:00:00+02:00,0.0,6,1,0,2023-08-13,11,53
2023-08-13 02:00:00+02:00,0.0,6,2,0,2023-08-13,12,53
2023-08-13 03:00:00+02:00,0.0,6,3,0,2023-08-13,11,53
2023-08-13 04:00:00+02:00,0.0,6,4,0,2023-08-13,10,53
2023-08-13 05:00:00+02:00,0.0,6,5,0,2023-08-13,9,53
2023-08-13 06:00:00+02:00,0.0,6,6,0,2023-08-13,8,53
2023-08-13 07:00:00+02:00,0.0599999999976716,6,7,0,2023-08-13,7,53
2023-08-13 08:00:00+02:00,1.069999999977881,6,8,0,2023-08-13,6,53
2023-08-13 09:00:00+02:00,8.809999999997672,6,9,0,2023-08-13,5,53
2023-08-13 10:00:00+02:00,23.0,6,10,0,2023-08-13,4,53
2023-08-13 11:00:00+02:00,11.580000000016298,6,11,0,2023-08-13,3,53
2023-08-13 12:00:00+02:00,12.679999999993017,6,12,0,2023-08-13,2,53
2023-08-13 13:00:00+02:00,12.39000000001397,6,13,0,2023-08-13,1,53
2023-08-13 14:00:00+02:00,12.25,6,14,0,2023-08-13,0,53
2023-08-13 15:00:00+02:00,12.35999999998603,6,15,0,2023-08-13,1,53
2023-08-13 16:00:00+02:00,12.679999999993017,6,16,0,2023-08-13,2,53
2023-08-13 17:00:00+02:00,12.340000000025611,6,17,0,2023-08-13,3,53
2023-08-13 18:00:00+02:00,11.769999999989524,6,18,0,2023-08-13,4,53
2023-08-13 19:00:00+02:00,14.639999999984866,6,19,0,2023-08-13,5,53
2023-08-13 20:00:00+02:00,26.020000000018623,6,20,0,2023-08-13,6,53
2023-08-13 21:00:00+02:00,4.949999999982538,6,21,0,2023-08-13,7,53
2023-08-13 22:00:00+02:00,0.150000000023283,6,22,0,2023-08-13,8,53
2023-08-13 23:00:00+02:00,0.0,6,23,0,2023-08-13,9,53
2023-08-14 00:00:00+02:00,0.0,0,0,1,2023-08-14,10,54
2023-08-14 01:00:00+02:00,0.0,0,1,1,2023-08-14,11,54
2023-08-14 02:00:00+02:00,0.0,0,2,1,2023-08-14,12,54
2023-08-14 03:00:00+02:00,0.0,0,3,1,2023-08-14,11,54
2023-08-14 04:00:00+02:00,0.0,0,4,1,2023-08-14,10,54
2023-08-14 05:00:00+02:00,0.0,0,5,1,2023-08-14,9,54
2023-08-14 06:00:00+02:00,0.0,0,6,1,2023-08-14,8,54
2023-08-14 07:00:00+02:00,0.0199999999895226,0,7,1,2023-08-14,7,54
2023-08-14 08:00:00+02:00,1.0799999999871943,0,8,1,2023-08-14,6,54
2023-08-14 09:00:00+02:00,8.920000000012806,0,9,1,2023-08-14,5,54
2023-08-14 10:00:00+02:00,39.070000000006985,0,10,1,2023-08-14,4,54
2023-08-14 11:00:00+02:00,80.09999999997672,0,11,1,2023-08-14,3,54
2023-08-14 12:00:00+02:00,112.8400000000256,0,12,1,2023-08-14,2,54
2023-08-14 13:00:00+02:00,127.95999999999184,0,13,1,2023-08-14,1,54
2023-08-14 14:00:00+02:00,131.04000000000815,0,14,1,2023-08-14,0,54
2023-08-14 15:00:00+02:00,126.30999999999769,0,15,1,2023-08-14,1,54
2023-08-14 16:00:00+02:00,121.59999999997672,0,16,1,2023-08-14,2,54
2023-08-14 17:00:00+02:00,73.27000000001863,0,17,1,2023-08-14,3,54
2023-08-14 18:00:00+02:00,86.5,0,18,1,2023-08-14,4,54
2023-08-14 19:00:00+02:00,60.16000000000349,0,19,1,2023-08-14,5,54
2023-08-14 20:00:00+02:00,28.880000000004657,0,20,1,2023-08-14,6,54
2023-08-14 21:00:00+02:00,5.970000000001164,0,21,1,2023-08-14,7,54
2023-08-14 22:00:00+02:00,0.0899999999965075,0,22,1,2023-08-14,8,54
2023-08-14 23:00:00+02:00,0.0,0,23,1,2023-08-14,9,54
2023-08-15 00:00:00+02:00,0.0,1,0,0,2023-08-15,10,55
2023-08-15 01:00:00+02:00,0.0,1,1,0,2023-08-15,11,55
2023-08-15 02:00:00+02:00,0.0,1,2,0,2023-08-15,12,55
2023-08-15 03:00:00+02:00,0.0,1,3,0,2023-08-15,11,55
2023-08-15 04:00:00+02:00,0.0,1,4,0,2023-08-15,10,55
2023-08-15 05:00:00+02:00,0.0,1,5,0,2023-08-15,9,55
2023-08-15 06:00:00+02:00,0.0,1,6,0,2023-08-15,8,55
2023-08-15 07:00:00+02:00,0.0,1,7,0,2023-08-15,7,55
2023-08-15 08:00:00+02:00,1.0899999999965075,1,8,0,2023-08-15,6,55
2023-08-15 09:00:00+02:00,9.14999999999418,1,9,0,2023-08-15,5,55
2023-08-15 10:00:00+02:00,25.989999999990687,1,10,0,2023-08-15,4,55
2023-08-15 11:00:00+02:00,10.920000000012806,1,11,0,2023-08-15,3,55
2023-08-15 12:00:00+02:00,11.85999999998603,1,12,0,2023-08-15,2,55
2023-08-15 13:00:00+02:00,12.110000000015134,1,13,0,2023-08-15,1,55
2023-08-15 14:00:00+02:00,12.279999999998836,1,14,0,2023-08-15,0,55
2023-08-15 15:00:00+02:00,12.040000000008147,1,15,0,2023-08-15,1,55
2023-08-15 16:00:00+02:00,12.099999999976715,1,16,0,2023-08-15,2,55
2023-08-15 17:00:00+02:00,12.39000000001397,1,17,0,2023-08-15,3,55
2023-08-15 18:00:00+02:00,14.579999999987194,1,18,0,2023-08-15,4,55
2023-08-15 19:00:00+02:00,20.68000000002212,1,19,0,2023-08-15,5,55
2023-08-15 20:00:00+02:00,23.84999999997672,1,20,0,2023-08-15,6,55
2023-08-15 21:00:00+02:00,6.89000000001397,1,21,0,2023-08-15,7,55
2023-08-15 22:00:00+02:00,0.0799999999871943,1,22,0,2023-08-15,8,55
2023-08-15 23:00:00+02:00,0.0,1,23,0,2023-08-15,9,55
2023-08-16 00:00:00+02:00,0.0,2,0,1,2023-08-16,10,56
2023-08-16 01:00:00+02:00,0.0,2,1,1,2023-08-16,11,56
2023-08-16 02:00:00+02:00,0.0,2,2,1,2023-08-16,12,56
2023-08-16 03:00:00+02:00,0.0,2,3,1,2023-08-16,11,56
2023-08-16 04:00:00+02:00,0.0,2,4,1,2023-08-16,10,56
2023-08-16 05:00:00+02:00,0.0,2,5,1,2023-08-16,9,56
2023-08-16 06:00:00+02:00,0.0,2,6,1,2023-08-16,8,56
2023-08-16 07:00:00+02:00,0.0,2,7,1,2023-08-16,7,56
2023-08-16 08:00:00+02:00,0.9100000000034923,2,8,1,2023-08-16,6,56
2023-08-16 09:00:00+02:00,9.339999999996508,2,9,1,2023-08-16,5,56
2023-08-16 10:00:00+02:00,38.77000000001863,2,10,1,2023-08-16,4,56
2023-08-16 11:00:00+02:00,79.26999999998952,2,11,1,2023-08-16,3,56
2023-08-16 12:00:00+02:00,111.44000000000231,2,12,1,2023-08-16,2,56
2023-08-16 13:00:00+02:00,124.79000000000816,2,13,1,2023-08-16,1,56
2023-08-16 14:00:00+02:00,127.76999999998952,2,14,1,2023-08-16,0,56
2023-08-16 15:00:00+02:00,125.76000000000931,2,15,1,2023-08-16,1,56
2023-08-16 16:00:00+02:00,120.27999999999884,2,16,1,2023-08-16,2,56
2023-08-16 17:00:00+02:00,112.33999999999652,2,17,1,2023-08-16,3,56
2023-08-16 18:00:00+02:00,88.98000000001048,2,18,1,2023-08-16,4,56
2023-08-16 19:00:00+02:00,60.19999999998254,2,19,1,2023-08-16,5,56
2023-08-16 20:00:00+02:00,26.42000000001281,2,20,1,2023-08-16,6,56
2023-08-16 21:00:00+02:00,4.7299999999813735,2,21,1,2023-08-16,7,56
2023-08-16 22:00:00+02:00,0.040000000008149,2,22,1,2023-08-16,8,56
2023-08-16 23:00:00+02:00,0.0,2,23,1,2023-08-16,9,56
2023-08-17 00:00:00+02:00,0.0,3,0,1,2023-08-17,10,57
2023-08-17 01:00:00+02:00,0.0,3,1,1,2023-08-17,11,57
2023-08-17 02:00:00+02:00,0.0,3,2,1,2023-08-17,12,57
2023-08-17 03:00:00+02:00,0.0,3,3,1,2023-08-17,11,57
2023-08-17 04:00:00+02:00,0.0,3,4,1,2023-08-17,10,57
2023-08-17 05:00:00+02:00,0.0,3,5,1,2023-08-17,9,57
2023-08-17 06:00:00+02:00,0.0,3,6,1,2023-08-17,8,57
2023-08-17 07:00:00+02:00,0.0,3,7,1,2023-08-17,7,57
2023-08-17 08:00:00+02:00,0.9200000000128056,3,8,1,2023-08-17,6,57
2023-08-17 09:00:00+02:00,8.619999999995343,3,9,1,2023-08-17,5,57
2023-08-17 10:00:00+02:00,38.45999999999185,3,10,1,2023-08-17,4,57
2023-08-17 11:00:00+02:00,78.86999999999534,3,11,1,2023-08-17,3,57
2023-08-17 12:00:00+02:00,111.30000000001746,3,12,1,2023-08-17,2,57
2023-08-17 13:00:00+02:00,124.05999999999769,3,13,1,2023-08-17,1,57
2023-08-17 14:00:00+02:00,127.27999999999884,3,14,1,2023-08-17,0,57
2023-08-17 15:00:00+02:00,126.35000000000582,3,15,1,2023-08-17,1,57
2023-08-17 16:00:00+02:00,108.29999999998836,3,16,1,2023-08-17,2,57
2023-08-17 17:00:00+02:00,111.70000000001164,3,17,1,2023-08-17,3,57
2023-08-17 18:00:00+02:00,84.78999999997905,3,18,1,2023-08-17,4,57
2023-08-17 19:00:00+02:00,59.47000000000117,3,19,1,2023-08-17,5,57
2023-08-17 20:00:00+02:00,26.010000000009317,3,20,1,2023-08-17,6,57
2023-08-17 21:00:00+02:00,4.309999999997672,3,21,1,2023-08-17,7,57
2023-08-17 22:00:00+02:00,0.0199999999895226,3,22,1,2023-08-17,8,57
2023-08-17 23:00:00+02:00,0.0,3,23,1,2023-08-17,9,57
2023-08-18 00:00:00+02:00,0.0,4,0,1,2023-08-18,10,58
2023-08-18 01:00:00+02:00,0.0,4,1,1,2023-08-18,11,58
2023-08-18 02:00:00+02:00,0.0,4,2,1,2023-08-18,12,58
2023-08-18 03:00:00+02:00,0.0,4,3,1,2023-08-18,11,58
2023-08-18 04:00:00+02:00,0.0,4,4,1,2023-08-18,10,58
2023-08-18 05:00:00+02:00,0.0,4,5,1,2023-08-18,9,58
2023-08-18 06:00:00+02:00,0.0,4,6,1,2023-08-18,8,58
2023-08-18 07:00:00+02:00,0.0,4,7,1,2023-08-18,7,58
2023-08-18 08:00:00+02:00,0.7200000000011642,4,8,1,2023-08-18,6,58
2023-08-18 09:00:00+02:00,8.260000000009313,4,9,1,2023-08-18,5,58
2023-08-18 10:00:00+02:00,30.970000000001164,4,10,1,2023-08-18,4,58
2023-08-18 11:00:00+02:00,82.16000000000349,4,11,1,2023-08-18,3,58
2023-08-18 12:00:00+02:00,111.7599999999802,4,12,1,2023-08-18,2,58
2023-08-18 13:00:00+02:00,123.82000000000698,4,13,1,2023-08-18,1,58
2023-08-18 14:00:00+02:00,114.0800000000163,4,14,1,2023-08-18,0,58
2023-08-18 15:00:00+02:00,114.85999999998604,4,15,1,2023-08-18,1,58
2023-08-18 16:00:00+02:00,103.54000000000816,4,16,1,2023-08-18,2,58
2023-08-18 17:00:00+02:00,77.14999999999418,4,17,1,2023-08-18,3,58
2023-08-18 18:00:00+02:00,72.08999999999651,4,18,1,2023-08-18,4,58
2023-08-18 19:00:00+02:00,60.60000000000582,4,19,1,2023-08-18,5,58
2023-08-18 20:00:00+02:00,31.20000000001164,4,20,1,2023-08-18,6,58
2023-08-18 21:00:00+02:00,4.739999999990687,4,21,1,2023-08-18,7,58
2023-08-18 22:00:00+02:00,0.0599999999976716,4,22,1,2023-08-18,8,58
2023-08-18 23:00:00+02:00,0.0,4,23,1,2023-08-18,9,58
2023-08-19 00:00:00+02:00,0.0,5,0,0,2023-08-19,10,59
2023-08-19 01:00:00+02:00,0.0,5,1,0,2023-08-19,11,59
2023-08-19 02:00:00+02:00,0.0,5,2,0,2023-08-19,12,59
2023-08-19 03:00:00+02:00,0.0,5,3,0,2023-08-19,11,59
2023-08-19 04:00:00+02:00,0.0,5,4,0,2023-08-19,10,59
2023-08-19 05:00:00+02:00,0.0,5,5,0,2023-08-19,9,59
2023-08-19 06:00:00+02:00,0.0,5,6,0,2023-08-19,8,59
2023-08-19 07:00:00+02:00,0.0,5,7,0,2023-08-19,7,59
2023-08-19 08:00:00+02:00,0.7099999999918509,5,8,0,2023-08-19,6,59
2023-08-19 09:00:00+02:00,7.940000000002328,5,9,0,2023-08-19,5,59
2023-08-19 10:00:00+02:00,25.92999999999301,5,10,0,2023-08-19,4,59
2023-08-19 11:00:00+02:00,11.940000000002328,5,11,0,2023-08-19,3,59
2023-08-19 12:00:00+02:00,12.630000000004657,5,12,0,2023-08-19,2,59
2023-08-19 13:00:00+02:00,13.029999999998836,5,13,0,2023-08-19,1,59
2023-08-19 14:00:00+02:00,12.950000000011642,5,14,0,2023-08-19,0,59
2023-08-19 15:00:00+02:00,12.709999999991853,5,15,0,2023-08-19,1,59
2023-08-19 16:00:00+02:00,12.300000000017462,5,16,0,2023-08-19,2,59
2023-08-19 17:00:00+02:00,11.679999999993017,5,17,0,2023-08-19,3,59
2023-08-19 18:00:00+02:00,11.229999999981374,5,18,0,2023-08-19,4,59
2023-08-19 19:00:00+02:00,23.79000000000815,5,19,0,2023-08-19,5,59
2023-08-19 20:00:00+02:00,24.55999999999767,5,20,0,2023-08-19,6,59
2023-08-19 21:00:00+02:00,3.89000000001397,5,21,0,2023-08-19,7,59
2023-08-19 22:00:00+02:00,0.0399999999790452,5,22,0,2023-08-19,8,59
2023-08-19 23:00:00+02:00,0.0,5,23,0,2023-08-19,9,59
2023-08-20 00:00:00+02:00,0.0,6,0,0,2023-08-20,10,60
2023-08-20 01:00:00+02:00,0.0,6,1,0,2023-08-20,11,60
2023-08-20 02:00:00+02:00,0.0,6,2,0,2023-08-20,12,60
2023-08-20 03:00:00+02:00,0.0,6,3,0,2023-08-20,11,60
2023-08-20 04:00:00+02:00,0.0,6,4,0,2023-08-20,10,60
2023-08-20 05:00:00+02:00,0.0,6,5,0,2023-08-20,9,60
2023-08-20 06:00:00+02:00,0.0,6,6,0,2023-08-20,8,60
2023-08-20 07:00:00+02:00,0.0,6,7,0,2023-08-20,7,60
2023-08-20 08:00:00+02:00,0.7400000000197906,6,8,0,2023-08-20,6,60
2023-08-20 09:00:00+02:00,8.160000000003492,6,9,0,2023-08-20,5,60
2023-08-20 10:00:00+02:00,23.389999999984862,6,10,0,2023-08-20,4,60
2023-08-20 11:00:00+02:00,11.369999999995343,6,11,0,2023-08-20,3,60
2023-08-20 12:00:00+02:00,11.460000000020957,6,12,0,2023-08-20,2,60
2023-08-20 13:00:00+02:00,11.75999999998021,6,13,0,2023-08-20,1,60
2023-08-20 14:00:00+02:00,12.050000000017462,6,14,0,2023-08-20,0,60
2023-08-20 15:00:00+02:00,11.599999999976715,6,15,0,2023-08-20,1,60
2023-08-20 16:00:00+02:00,11.090000000025611,6,16,0,2023-08-20,2,60
2023-08-20 17:00:00+02:00,10.979999999981374,6,17,0,2023-08-20,3,60
2023-08-20 18:00:00+02:00,11.040000000008147,6,18,0,2023-08-20,4,60
2023-08-20 19:00:00+02:00,23.45000000001164,6,19,0,2023-08-20,5,60
2023-08-20 20:00:00+02:00,24.539999999979045,6,20,0,2023-08-20,6,60
2023-08-20 21:00:00+02:00,3.5500000000174623,6,21,0,2023-08-20,7,60
2023-08-20 22:00:00+02:00,0.0,6,22,0,2023-08-20,8,60
2023-08-20 23:00:00+02:00,0.0,6,23,0,2023-08-20,9,60
2023-08-21 00:00:00+02:00,0.0,0,0,1,2023-08-21,10,61
2023-08-21 01:00:00+02:00,0.0,0,1,1,2023-08-21,11,61
2023-08-21 02:00:00+02:00,0.0,0,2,1,2023-08-21,12,61
2023-08-21 03:00:00+02:00,0.0,0,3,1,2023-08-21,11,61
2023-08-21 04:00:00+02:00,0.0,0,4,1,2023-08-21,10,61
2023-08-21 05:00:00+02:00,0.0,0,5,1,2023-08-21,9,61
2023-08-21 06:00:00+02:00,0.0,0,6,1,2023-08-21,8,61
2023-08-21 07:00:00+02:00,0.0,0,7,1,2023-08-21,7,61
2023-08-21 08:00:00+02:00,0.7200000000011642,0,8,1,2023-08-21,6,61
2023-08-21 09:00:00+02:00,8.179999999993015,0,9,1,2023-08-21,5,61
2023-08-21 10:00:00+02:00,36.85999999998603,0,10,1,2023-08-21,4,61
2023-08-21 11:00:00+02:00,76.76000000000931,0,11,1,2023-08-21,3,61
2023-08-21 12:00:00+02:00,108.92999999999302,0,12,1,2023-08-21,2,61
2023-08-21 13:00:00+02:00,121.41000000000348,0,13,1,2023-08-21,1,61
2023-08-21 14:00:00+02:00,92.66000000000348,0,14,1,2023-08-21,0,61
2023-08-21 15:00:00+02:00,119.04999999998836,0,15,1,2023-08-21,1,61
2023-08-21 16:00:00+02:00,113.95000000001164,0,16,1,2023-08-21,2,61
2023-08-21 17:00:00+02:00,60.52999999999884,0,17,1,2023-08-21,3,61
2023-08-21 18:00:00+02:00,70.57000000000698,0,18,1,2023-08-21,4,61
2023-08-21 19:00:00+02:00,55.38000000000466,0,19,1,2023-08-21,5,61
2023-08-21 20:00:00+02:00,22.85999999998603,0,20,1,2023-08-21,6,61
2023-08-21 21:00:00+02:00,3.839999999996508,0,21,1,2023-08-21,7,61
2023-08-21 22:00:00+02:00,0.0,0,22,1,2023-08-21,8,61
2023-08-21 23:00:00+02:00,0.0,0,23,1,2023-08-21,9,61
2023-08-22 00:00:00+02:00,0.0,1,0,1,2023-08-22,10,62
2023-08-22 01:00:00+02:00,0.0,1,1,1,2023-08-22,11,62
2023-08-22 02:00:00+02:00,0.0,1,2,1,2023-08-22,12,62
2023-08-22 03:00:00+02:00,0.0,1,3,1,2023-08-22,11,62
2023-08-22 04:00:00+02:00,0.0,1,4,1,2023-08-22,10,62
